plu,nombre,marca,categoria,precio_actual,precio_regular,precio_sin_imp,precio_x_unidad,fecha
516548,Vino Malbec Aruma Bot 750 Ml,Aruma,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,27000.0,27000.0,22314.05,36000.0,20260219
576919,Cerveza Lager Goose 473ml,Goose,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3180.0,3180.0,2628.1,6723.04,20260219
613447,Soju Sabor Original Jinro 360ml,Jinro,Soju > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,7500.0,7500.0,6198.35,20833.33,20260219
569753,Vino Rosé Pinot Noir Cuchillo De Palo 750 Ml,Cuchillo De Palo,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,24700.0,24700.0,20413.22,32933.33,20260219
514015,Aperitivo Ice Original (Sabor Original) SMIRNOFF 473 Ml,Smirnoff,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano Combinado,3547.0,3547.0,2931.4,7498.94,20260219
545180,Aperitivo Spritz Hibiscus Gancia 750 Ml,Gancia,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano,9900.0,9900.0,8181.82,13200.0,20260219
564000,Cerveza Ipa X6 Uni Quilmes Pak 2838 Ml,Quilmes,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,13800.0,13800.0,11404.96,4862.57,20260219
569823,Cerveza Budweiser 710ml,Budweiser,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3700.0,3700.0,3057.85,5211.26,20260219
618452,Gin Federal + Copa Oid Mortales Cja 1 Uni,Oid Mortales,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,39360.0,39360.0,32528.93,39360.0,20260219
559193,Vino Cabernet Franc Casa De Herrero 750 Ml,Casa De Herrero,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,14800.0,14800.0,12231.4,19733.33,20260219
581941,Cerveza Extra Stout Trio 500ml,Trio,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,5429.0,5429.0,4486.78,10858.0,20260219
584743,Vino Tinto Blend Petite Fleur 750ml,Petite Fleur,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,19900.0,19900.0,16446.28,26533.33,20260219
499125,Cerveza SIETE CHOLAS Lager Lat 473 Cmq,Siete Cholas,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3250.0,3250.0,2685.95,6871.03,20260219
614111,Cocktail Rose Emilia 200ml,Emilia,Bebidas Con Alcohol > Bebidas > Aperitivos > Aperitivo Coctel,3500.0,3500.0,2892.56,17500.0,20260219
584742,Gin London Dry Gibsons 700ml,Gibsons,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,26775.0,26775.0,22128.1,38250.0,20260219
590313,Cerveza Scottish Export Ortuzar 473cc,Ortuzar,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3075.0,3075.0,2541.32,6501.05,20260219
493959,Cerveza Red Ipa RABIETA   Lata 473 Cc,Rabieta,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3750.0,3750.0,3099.17,7928.11,20260219
615343,Vino Malbec Apartado Gran Rutini 750ml,Rutini,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,99000.0,99000.0,81818.18,132000.0,20260219
613445,Soju Sabor Uva Verde Jinro 360ml,Jinro,Soju > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,7660.0,7660.0,6330.58,21277.77,20260219
493957,Cerveza Golden Ale RABIETA   Lata 473 Cc,Rabieta,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3700.0,3700.0,3057.85,7822.41,20260219
510546,Espumante CHANDON Brut Nature 750ml,Chandon,Espumantes > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,20530.0,20530.0,16966.94,27373.33,20260219
574354,Gin Original Malfy 700ml,Malfy,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,82414.0,82414.0,68110.74,117734.28,20260219
599474,Ron Carta De Oro Generoso 750ml,Generoso,Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,11800.0,11800.0,9752.07,15733.33,20260219
517468,Cerveza Session Ipa Kunstmann Lat 470 Cmq,Kunstmann,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3440.0,3440.0,2842.98,7319.14,20260219
569754,Vino Malbec Nico 750ml,Nico,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,133100.0,133100.0,110000.0,177466.66,20260219
602620,Vermouth Bianco Guardianes Del Cerro 750ml,Guardianes Del Cerro,Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,20000.0,20000.0,16528.93,26666.66,20260219
617688,Tequila Blanco El Jimador Bot 700 Ml,El Jimador,Tequila > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,42560.0,42560.0,35173.55,60800.0,20260219
583113,Cerveza Lager ANTARES 473ml,Antares,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3205.0,3205.0,2648.76,6775.89,20260219
571826,Vino Tinto Blend Cepa Tradicional 750ml,Cepa Tradicional,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8850.0,8850.0,7314.05,11800.0,20260219
569770,Vino Tinto Blend Beso De Dante Luca 750ml,Luca,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,59850.0,59850.0,49462.81,79800.0,20260219
524785,Cerveza Nitro Cream Stout Pampa Brewing Co Bot 473 Cmq,Pampa,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3150.0,3150.0,2603.31,6659.61,20260219
544022,Cerveza Superstar Ipa Bierhaus 473 Ml,Bierhaus,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3825.0,3825.0,3161.16,8086.68,20260219
609231,Whisky Bourbon Woodford 700ml,Woodford,Whiskys > Bebidas Con Alcohol > Bebidas,92900.0,92900.0,76776.86,132714.28,20260219
493955,Cerveza Red RABIETA   Lata 473 Cc,Rabieta,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3700.0,3700.0,3057.85,7822.41,20260219
615340,Vino Malbec Gualtallary Rutini 750ml,Rutini,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,50800.0,50800.0,41983.47,67733.33,20260219
593514,Espumante Delice Rosé Chandon 750ml,Chandon,Espumantes > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,16460.0,16460.0,13603.31,21946.66,20260219
583080,Gin Premium Pink Gordons 700ml,Gordon'S,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,19300.0,19300.0,15950.41,27571.42,20260219
583108,Whisky Founders Reserve The Glenlivet 700ml,The Glenlivet,Whiskys > Bebidas Con Alcohol > Bebidas,94653.0,94653.0,78225.62,135218.57,20260219
614134,Vermouth Atlántico Rojo 746 Bot 746ml,746,Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,19600.0,19600.0,16198.35,26273.45,20260219
511461,Espumante CHANDON Extra Brut 187ml,Chandon,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,4870.0,4870.0,4024.79,26042.78,20260219
600965,Vermouth Rosso Perro Negro 700ml,Perro Negro,Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,58433.0,58433.0,48291.74,83475.71,20260219
598713,Cerveza 473ml X6 Lager Patagonia 2838cc,Patagonia,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,26400.0,26400.0,21818.18,9302.32,20260219
578632,Cerveza Lager X4 Goose 2840ml,Goose,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,19600.0,19600.0,16198.35,6901.4,20260219
595506,Vermouth Bianco Cantieri 750ml,Cantieri,Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,32000.0,32000.0,26446.28,42666.66,20260219
525913,Cerveza Irish Red Ale Lit Lat 473 Cmq,Lit,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,1959.0,1959.0,1619.01,4141.64,20260219
590311,Cerveza Session Ipa Ortuzar 473cc,Ortuzar,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3540.0,3540.0,2925.62,7484.14,20260219
483791,Cerveza Amber Lager Patagonia  Pack Latas 473 CC 6 Unidades,Patagonia,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,26400.0,26400.0,21818.18,9302.32,20260219
522378,Cerveza Vera Ipa Patagonia Bot 730 Cmq,Patagonia,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,6200.0,6200.0,5123.97,8493.15,20260219
587544,Aperitivo Bitter Citric Pomelo Y Lima Smirnoff 473ml,Smirnoff,Bebidas Con Alcohol > Bebidas > Aperitivos > Aperitivo Bitter,3725.0,3725.0,3078.51,7875.26,20260219
595133,Gin Tangerine Brighton 700ml,Brighton,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,13850.0,13850.0,11446.28,19785.71,20260219
516562,Vino Torrontes Altaland Bot 750 Ml,Altaland,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,16150.0,16150.0,13347.11,21533.33,20260219
616870,Vodka Original John C Bot 750 Ml,John C,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,13500.0,13500.0,11157.02,18000.0,20260219
516576,Vino Malbec Paulucci La Posta Bot 750 Ml,La Posta,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,18300.0,18300.0,15123.97,24400.0,20260219
544016,Cerveza Chalaland Hemp Bierhaus 473 Ml,Bierhaus,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,4640.0,4640.0,3834.71,9809.72,20260219
498281,Cerveza Blanca QUILMES Sin Alcohol 473 Cc. 6 U.,Quilmes,Cervezas Sin Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,11400.0,11400.0,9421.49,4014.08,20260219
496986,Cerveza Ipa TEMPLE   Pack Latas 473 Cc 6 Unidades,Temple,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,26400.0,26400.0,21818.18,9302.32,20260219
576921,Cerveza Lager X6 Uni Goose 2838ml,Goose,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,19079.0,19079.0,15767.77,6722.69,20260219
618450,Gin Negroni Oid Mortales Bot 750 Ml,Oid Mortales,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,24650.0,24650.0,20371.9,32866.66,20260219
604955,Cerveza Lager Bristol 473ml,Bristol,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,2420.0,2420.0,2000.0,5116.27,20260219
582653,Cerveza Ipa Lupulada Antares 473ml,Antares,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,4031.0,4031.0,3331.4,8522.19,20260219
510337,Whisky Finest Blended Criadores Bot 195 Ml,Criadores,Whiskys > Bebidas Con Alcohol > Bebidas,2675.0,2675.0,2210.74,13717.94,20260219
599475,Ron Carta Blanca Generoso 750ml,Generoso,Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,10800.0,10800.0,8925.62,14400.0,20260219
546656,Gin Dark Berry Roy Tanqueray 700 Ml,Tanqueray,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano,46100.0,46100.0,38099.17,65857.14,20260219
559464,Vino Tinto Corte Iv Generación 754ml,Bianchi,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,57435.0,57435.0,47466.94,76580.0,20260219
595518,Gin Cruce De Los Andes Oid Mortales 750ml,Oid Mortales,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,19390.0,19390.0,16024.79,25853.33,20260219
614120,Gin Idealista 750ml,Idealista,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,35000.0,35000.0,28925.62,46666.66,20260219
13006,Whisky . Jack Daniel Bot 700 Cmq,Jack Daniels,Whiskys > Bebidas Con Alcohol > Bebidas,55150.0,55150.0,45578.51,78785.71,20260219
528755,Bourbon Finish 7 Años Ballantines Bot 700 Ml,Ballantines,Whiskys > Bebidas Con Alcohol > Bebidas,56201.0,56201.0,46447.11,80287.14,20260219
602631,Vino Tinto Suave Resero 1l,Resero,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,1949.0,1949.0,1610.74,1949.0,20260219
493952,Cerveza  RABIETA  Wee Heavy Lata 473 Cc,Rabieta,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3750.0,3750.0,3099.17,7928.11,20260219
508838,Brandy French Bardinet 700 CC,Bardinet,Brandy > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,26145.0,26145.0,21607.44,37350.0,20260219
590315,Cerveza German Pils Ortuzar 473cc,Ortuzar,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3170.0,3170.0,2619.83,6701.9,20260219
510361,Cerveza Munich Helles Rabieta Lat 473 Cmq,Rabieta,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3700.0,3700.0,3057.85,7822.41,20260219
19249,Whisky Ballantines Bot 1000 Ml,Ballantines,Whiskys > Bebidas Con Alcohol > Bebidas,49119.0,49119.0,40594.21,49119.0,20260219
585538,Gin London Dry Quebracho 750ml,Quebracho,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,10500.0,10500.0,8677.69,14000.0,20260219
595517,Gin Infusión De Verano Mar Del Plata Gin 2l,Mar Del Plata Gin,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,26000.0,26000.0,21487.6,13000.0,20260219
578894,Cerveza Lager Quilmes  Botella 1 L,Quilmes,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3400.0,3400.0,2809.92,3400.0,20260219
559661,Gin Negroni Vendav Kalmar 500ml,Kalmar,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,13330.0,13330.0,11016.53,26660.0,20260219
495552,Vino Terrazas De Los Andes Reserva Cabernet Franc 750ml,Terrazas,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,16460.0,16460.0,13603.31,21946.66,20260219
486910,Cerveza Apa IMPERIAL   Lata 473 Cc,Imperial,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,2665.0,2665.0,2202.48,5634.24,20260219
602625,Whisky Single Barrel Jack Daniels 700ml,Jack Daniels,Whiskys > Bebidas Con Alcohol > Bebidas,115500.0,115500.0,95454.55,165000.0,20260219
595521,Vermouth Rosso CANTIERI 750ml,Cantieri,Vermouth > Bebidas Con Alcohol > Bebidas > Aperitivos,32000.0,32000.0,26446.28,42666.66,20260219
559186,Whisky Hiram Walker 750ml,Hiram Walker,Whiskys > Bebidas Con Alcohol > Bebidas,7655.0,7655.0,6326.45,10206.66,20260219
516549,Vino Cabernet Sauvignon Malbec Petit Caro Bot 750 Ml,Caro,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,45000.0,45000.0,37190.08,60000.0,20260219
516560,Vino Malbec Pizzella La Posta Bot 750 Ml,La Posta,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,18300.0,18300.0,15123.97,24400.0,20260219
513165,Vino Tinto TERRAZAS De Los Andes Grand Cabernet Sauvignon 2019 750ml,Terrazas,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,56540.0,56540.0,46727.27,75386.66,20260219
582384,Vodka Mango Absolut 700ml,Absolut,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,30925.0,30925.0,25557.85,44178.57,20260219
571813,Vino Malbec -Malbec Cepa Tradicional 750ml,Cepa Tradicional,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,8850.0,8850.0,7314.05,11800.0,20260219
511458,Espumante CHANDON Apéritif 375ml,Chandon,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8820.0,8820.0,7289.26,23520.0,20260219
516564,Vino Pinot Noir Luca Botella 750Cc,Luca,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,35450.0,35450.0,29297.52,47266.66,20260219
540285,Whisky Extra 13 Años Chivas Regal 700 Ml,Chivas Regal,Whiskys > Bebidas Con Alcohol > Bebidas,88044.0,88044.0,72763.64,125777.14,20260219
512931,Gin London Dry Tanqueray Bot 700 Ml,Tanqueray,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,38800.0,38800.0,32066.12,55428.57,20260219
574388,Gin Pink Malfy 700ml,Malfy,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,82414.0,82414.0,68110.74,117734.28,20260219
583088,Cerveza Honey Siete Cholas 473ml,Siete Cholas,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3250.0,3250.0,2685.95,6871.03,20260219
616916,Aperitivo Aperol   ,Aperol,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano Combinado,17999.0,17999.0,14875.21,17999.0,20260219
564001,Cerveza Ipa Quilmes 473ml,Quilmes,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,2300.0,2300.0,1900.83,4862.57,20260219
612728,Vino Chenin Orgánico La Posta 750ml,La Posta,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,20200.0,20200.0,16694.21,26933.33,20260219
592069,Ron Carta Blanca Superior Bacardi 700ml,Bacardi,Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,20802.0,20802.0,17191.74,29717.14,20260219
615339,Vino Malbec Dominio Rutini 750ml,Rutini,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,24050.0,24050.0,19876.03,32066.66,20260219
578648,Whisky Honey Jack Daniel 700ml,Jack Daniels,Whiskys > Bebidas Con Alcohol > Bebidas,55150.0,55150.0,45578.51,78785.71,20260219
615337,Vino Malbec Trumpeter 1500ml,Trumpeter,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,19570.0,19570.0,16173.55,13046.66,20260219
569751,Cerveza Ipa Quilmes 1l,Quilmes,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,4100.0,4100.0,3388.43,4100.0,20260219
572199,Gin Pink Maleficio 500ml,Maleficio,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,12089.0,12089.0,9990.91,24178.0,20260219
503822,Gin Flor De Sevilla TANQUERAY 700ml,Tanqueray,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,46100.0,46100.0,38099.17,65857.14,20260219
617683,Vodka Handmade Titos Bot 750 Ml,Titos,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,47800.0,47800.0,39504.13,63733.33,20260219
511464,Espumante CHANDON Apéritif 187ml,Chandon,Champañas > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,4870.0,4870.0,4024.79,26042.78,20260219
491153,Americano Red Berry Con  Dr.Lemon Bot 1 Ltr,Dr. Lemon,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano Combinado,3888.0,3888.0,3213.22,3888.0,20260219
613446,Soju Sabor Pomelo Jinro 360ml,Jinro,Soju > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,7660.0,7660.0,6330.58,21277.77,20260219
514012,Aperitivo Ice Green Apple (Sabor Manzana Verde) SMIRNOFF 473 Ml,Smirnoff,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano Combinado,3547.0,3547.0,2931.4,7498.94,20260219
532621,Cerveza Golden Imperial Lat 710 Cmq,Imperial,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3800.0,3800.0,3140.5,5352.11,20260219
517464,Cerveza Torobayo Kunstmann Lat 470 Cmq,Kunstmann,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3440.0,3440.0,2842.98,7319.14,20260219
489179,Cerveza Lager Imperial  Lata 710 CC,Imperial,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,3800.0,3800.0,3140.5,5352.11,20260219
593495,Vodka Mango Maracuyá Maleficio 750ml,Maleficio,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,9043.0,9043.0,7473.55,12057.33,20260219
604957,Cerveza Pale Ale Bristol 473ml,Bristol,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,2420.0,2420.0,2000.0,5116.27,20260219
513146,Vino Tinto TERRAZAS De Los Andes Grand Malbec 2019 750ml,Terrazas,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,56540.0,56540.0,46727.27,75386.66,20260219
614115,Whisky Ahumado Sir Edward'S 700ml,Sir Edward S,Whiskys > Bebidas Con Alcohol > Bebidas,27195.0,27195.0,22475.21,38850.0,20260219
600961,Gin London Dry + Copa Beefeater 1u,Beefeater,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,35050.0,35050.0,28966.94,35050.0,20260219
583089,Gin Errante Maleficio 500ml,Maleficio,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,14169.0,14169.0,11709.92,28338.0,20260219
616191,Whisky Sinatra Select Jack Daniels 1l,Jack Daniels,Whiskys > Bebidas Con Alcohol > Bebidas,470400.0,470400.0,388760.33,470400.0,20260219
581942,Cerveza Blond Monastere 500ml,Monastere,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,5839.0,5839.0,4825.62,11678.0,20260219
528756,Vino Rose Latitud 33° Malbec Rose 750ml,Latitud 33,Vinos Rosados > Vinos > Bebidas Con Alcohol > Bebidas,6360.0,6360.0,5256.2,8480.0,20260219
594785,Whisky Old N°7 Jack Daniels 1l,Jack Daniels,Whiskys > Bebidas Con Alcohol > Bebidas,78750.0,78750.0,65082.64,78750.0,20260219
501782,Vodka Coctel Waterme ORLOFF 750 Ml,Orloff,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,6714.0,6714.0,5548.76,8952.0,20260219
584744,Vino Torrontes Petite Fleur 750ml,Petite Fleur,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,19900.0,19900.0,16446.28,26533.33,20260219
583084,Vino Tinto Concilio 1l,Concilio,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,2449.0,2449.0,2023.97,2449.0,20260219
593860,Gin London Dry Kalmar 750ml,Kalmar,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,17000.0,17000.0,14049.59,22666.66,20260219
2169,Vino Blanco Termidor Ttb 1000 Ml,Termidor,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,2127.0,2127.0,1757.85,2127.0,20260219
584735,Vino Malbec Festivo 750ml,Festivo,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,12900.0,12900.0,10661.16,17200.0,20260219
577533,Vodka Coctel Raspberry Orloff 700ml,Orloff,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,6714.0,6714.0,5548.76,9591.42,20260219
516567,Vino Chardonnay Luca Bot 750 Ml,Luca,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,35450.0,35450.0,29297.52,47266.66,20260219
569824,Cerveza BUDWEISER Pack X4 Uni 710cc,Budweiser,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,14800.0,14800.0,12231.4,5211.26,20260219
510545,Espumante CHANDON Rosé 750ml,Chandon,Espumantes > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,16460.0,16460.0,13603.31,21946.66,20260219
616881,Vodka Mango Durazno John C Bot 750 Ml,John C,Vodka > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,13500.0,13500.0,11157.02,18000.0,20260219
493960,Cerveza  PATAGONIA   Pack Latas 473 Cc 6 Unidades,Patagonia,Cervezas Con Alcohol > Cervezas > Cerveza > Bebidas Con Alcohol > Bebidas,26400.0,26400.0,21818.18,9302.32,20260219
531985,Aperitivo Ice Red Berries (Sabor Arandano Frambuesa) SMIRNOFF 473 Ml,Smirnoff,Bebidas Con Alcohol > Bebidas > Aperitivos > Americano Combinado,3547.0,3547.0,2931.4,7498.94,20260219
590229,Vino Blanco Corte De Blancas Cuchillo De Palo 750ml,Cuchillo De Palo,Vinos Blancos > Vinos > Bebidas Con Alcohol > Bebidas,20500.0,20500.0,16942.15,27333.33,20260219
599473,Ron Con Coco Generoso 750ml,Generoso,Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,11800.0,11800.0,9752.07,15733.33,20260219
595520,Gin Infusión De Verano Mar Del Plata 750ml,Mar Del Plata Gin,Gin > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,18000.0,18000.0,14876.03,24000.0,20260219
613434,Whisky Cutty Sark 700ml,Cutty Sark,Whiskys > Bebidas Con Alcohol > Bebidas,44205.0,44205.0,36533.06,63150.0,20260219
569752,Vino Malbec Río De Los Ciervos Araucana 750ml,Araucana,Vinos Tintos > Vinos > Bebidas Con Alcohol > Bebidas,36500.0,36500.0,30165.29,48666.66,20260219
